"Year","Sector","Month","Sex","C_Length"
2008.00,"Sector_2",1,"F",94.40
2008.00,"Sector_2",1,"F",108.70
2008.00,"Sector_2",1,"F",108.00
2008.00,"Sector_2",1,"F",93.90
2008.00,"Sector_2",1,"F",93.60
2008.00,"Sector_2",1,"F",111.00
2008.00,"Sector_2",1,"F",103.00
2008.00,"Sector_2",1,"F",96.70
2008.00,"Sector_2",1,"F",92.30
2008.00,"Sector_2",1,"F",99.80
2008.00,"Sector_2",1,"F",102.60
2008.00,"Sector_2",1,"F",101.00
2008.00,"Sector_2",1,"F",97.70
2008.00,"Sector_2",1,"F",93.50
2008.00,"Sector_2",1,"F",96.40
2008.00,"Sector_2",1,"F",99.10
2008.00,"Sector_2",1,"F",107.00
2008.00,"Sector_2",1,"F",101.00
2008.00,"Sector_2",1,"F",110.40
2008.00,"Sector_2",1,"F",103.00
2008.00,"Sector_2",1,"F",100.10
2008.00,"Sector_2",1,"F",114.00
2008.00,"Sector_2",1,"F",103.20
2008.00,"Sector_2",1,"F",105.00
2008.00,"Sector_2",1,"F",104.10
2008.00,"Sector_2",1,"F",102.70
2008.00,"Sector_2",1,"F",100.00
2008.00,"Sector_2",1,"F",93.00
2008.00,"Sector_2",1,"F",105.60
2008.00,"Sector_2",1,"F",93.50
2008.00,"Sector_2",1,"F",90.90
2008.00,"Sector_2",1,"F",95.00
2008.00,"Sector_2",1,"F",96.30
2008.00,"Sector_2",1,"F",99.80
2008.00,"Sector_2",1,"F",116.10
2008.00,"Sector_2",1,"F",117.00
2008.00,"Sector_2",1,"F",111.10
2008.00,"Sector_2",1,"F",103.10
2008.00,"Sector_2",1,"F",105.50
2008.00,"Sector_2",1,"F",107.70
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",109.50
2008.00,"Sector_2",1,"F",97.00
2008.00,"Sector_2",1,"F",105.00
2008.00,"Sector_2",1,"F",109.60
2008.00,"Sector_2",1,"F",114.40
2008.00,"Sector_2",1,"F",113.50
2008.00,"Sector_2",1,"F",110.10
2008.00,"Sector_2",1,"F",98.50
2008.00,"Sector_2",1,"F",105.40
2008.00,"Sector_2",1,"F",113.00
2008.00,"Sector_2",1,"F",98.30
2008.00,"Sector_2",1,"F",93.00
2008.00,"Sector_2",1,"F",95.40
2008.00,"Sector_2",1,"F",80.00
2008.00,"Sector_2",1,"F",89.10
2008.00,"Sector_2",1,"F",115.50
2008.00,"Sector_2",1,"F",126.40
2008.00,"Sector_2",1,"F",118.00
2008.00,"Sector_2",1,"F",116.00
2008.00,"Sector_2",1,"F",111.30
2008.00,"Sector_2",1,"F",102.90
2008.00,"Sector_2",1,"F",107.10
2008.00,"Sector_2",1,"F",108.50
2008.00,"Sector_2",1,"F",113.70
2008.00,"Sector_2",1,"F",103.50
2008.00,"Sector_2",1,"F",101.00
2008.00,"Sector_2",1,"F",104.00
2008.00,"Sector_2",1,"F",93.00
2008.00,"Sector_2",1,"F",103.60
2008.00,"Sector_2",1,"F",104.00
2008.00,"Sector_2",1,"F",93.00
2008.00,"Sector_2",1,"F",102.30
2008.00,"Sector_2",1,"F",93.70
2008.00,"Sector_2",1,"F",96.70
2008.00,"Sector_2",1,"F",104.00
2008.00,"Sector_2",1,"F",98.40
2008.00,"Sector_2",1,"F",97.00
2008.00,"Sector_2",1,"F",88.20
2008.00,"Sector_2",1,"F",88.90
2008.00,"Sector_2",1,"F",95.00
2008.00,"Sector_2",1,"F",109.00
2008.00,"Sector_2",1,"F",101.00
2008.00,"Sector_2",1,"F",81.90
2008.00,"Sector_2",1,"F",84.40
2008.00,"Sector_2",1,"F",99.80
2008.00,"Sector_2",1,"F",87.00
2008.00,"Sector_2",1,"F",113.40
2008.00,"Sector_2",1,"F",102.00
2008.00,"Sector_2",1,"F",94.40
2008.00,"Sector_2",1,"F",89.50
2008.00,"Sector_2",1,"F",86.30
2008.00,"Sector_2",1,"F",84.00
2008.00,"Sector_2",1,"F",79.00
2008.00,"Sector_2",1,"F",116.80
2008.00,"Sector_2",1,"F",131.50
2008.00,"Sector_2",1,"F",120.70
2008.00,"Sector_2",1,"F",109.70
2008.00,"Sector_2",1,"F",80.00
2008.00,"Sector_2",1,"F",104.50
2008.00,"Sector_2",1,"F",114.30
2008.00,"Sector_2",1,"F",100.70
2008.00,"Sector_2",1,"F",104.70
2008.00,"Sector_2",1,"F",93.90
2008.00,"Sector_2",1,"F",106.10
2008.00,"Sector_2",1,"F",100.00
2008.00,"Sector_2",1,"F",106.70
2008.00,"Sector_2",1,"F",103.50
2008.00,"Sector_2",1,"F",106.60
2008.00,"Sector_2",1,"F",98.00
2008.00,"Sector_2",1,"F",92.30
2008.00,"Sector_2",1,"F",113.70
2008.00,"Sector_2",1,"F",87.90
2008.00,"Sector_2",1,"F",107.50
2008.00,"Sector_2",1,"F",98.70
2008.00,"Sector_2",1,"F",114.00
2008.00,"Sector_2",1,"F",94.00
2008.00,"Sector_2",1,"F",96.30
2008.00,"Sector_2",1,"F",101.00
2008.00,"Sector_2",1,"F",104.40
2008.00,"Sector_2",1,"F",105.00
2008.00,"Sector_2",1,"F",109.50
2008.00,"Sector_2",1,"F",99.00
2008.00,"Sector_2",1,"F",95.30
2008.00,"Sector_2",1,"F",97.10
2008.00,"Sector_2",1,"F",95.20
2008.00,"Sector_2",1,"F",106.60
2008.00,"Sector_2",1,"F",92.00
2008.00,"Sector_2",1,"F",86.00
2008.00,"Sector_2",1,"F",92.00
2008.00,"Sector_2",1,"F",93.30
2008.00,"Sector_2",1,"F",94.00
2008.00,"Sector_2",1,"F",91.60
2008.00,"Sector_2",1,"F",104.40
2008.00,"Sector_2",1,"F",108.60
2008.00,"Sector_2",1,"F",98.80
2008.00,"Sector_2",1,"F",97.50
2008.00,"Sector_2",1,"F",99.10
2008.00,"Sector_2",1,"F",90.30
2008.00,"Sector_2",1,"F",98.00
2008.00,"Sector_2",1,"F",89.00
2008.00,"Sector_2",1,"F",86.70
2008.00,"Sector_2",1,"F",106.40
2008.00,"Sector_2",1,"F",109.00
2008.00,"Sector_2",1,"F",111.60
2008.00,"Sector_2",1,"F",103.60
2008.00,"Sector_2",1,"F",88.40
2008.00,"Sector_2",1,"F",111.10
2008.00,"Sector_2",1,"F",105.40
2008.00,"Sector_2",1,"F",105.80
2008.00,"Sector_2",1,"F",103.40
2008.00,"Sector_2",1,"F",111.40
2008.00,"Sector_2",1,"F",106.50
2008.00,"Sector_2",1,"F",113.80
2008.00,"Sector_2",1,"F",92.40
2008.00,"Sector_2",1,"F",109.40
2008.00,"Sector_2",1,"F",99.70
2008.00,"Sector_2",1,"F",84.00
2008.00,"Sector_2",1,"F",103.30
2008.00,"Sector_2",1,"O",108.20
2008.00,"Sector_2",1,"F",113.00
2008.00,"Sector_2",1,"F",104.00
2008.00,"Sector_2",1,"F",100.30
2008.00,"Sector_2",1,"F",91.00
2008.00,"Sector_2",1,"F",111.40
2008.00,"Sector_2",1,"F",98.00
2008.00,"Sector_2",1,"F",97.20
2008.00,"Sector_2",1,"F",105.70
2008.00,"Sector_2",1,"F",98.00
2008.00,"Sector_2",1,"F",99.40
2008.00,"Sector_2",1,"F",108.30
2008.00,"Sector_2",1,"F",100.00
2008.00,"Sector_2",1,"F",109.70
2008.00,"Sector_2",1,"F",94.80
2008.00,"Sector_2",1,"F",97.20
2008.00,"Sector_2",1,"F",99.70
2008.00,"Sector_2",1,"F",98.00
2008.00,"Sector_2",1,"F",104.40
2008.00,"Sector_2",1,"F",113.00
2008.00,"Sector_2",1,"F",110.20
2008.00,"Sector_2",1,"F",109.40
2008.00,"Sector_2",1,"F",113.00
2008.00,"Sector_2",1,"F",112.70
2008.00,"Sector_2",1,"F",107.40
2008.00,"Sector_2",1,"F",103.70
2008.00,"Sector_2",1,"F",113.70
2008.00,"Sector_2",1,"F",100.40
2008.00,"Sector_2",1,"F",100.70
2008.00,"Sector_2",1,"F",106.40
2008.00,"Sector_2",1,"F",123.00
2008.00,"Sector_2",1,"F",116.40
2008.00,"Sector_2",1,"F",113.50
2008.00,"Sector_2",1,"F",113.70
2008.00,"Sector_2",1,"F",102.00
2008.00,"Sector_2",1,"F",99.00
2008.00,"Sector_2",1,"F",108.20
2008.00,"Sector_2",1,"F",109.00
2008.00,"Sector_2",1,"F",90.50
2008.00,"Sector_2",1,"F",90.00
2008.00,"Sector_2",1,"F",89.80
2008.00,"Sector_2",1,"F",110.00
2008.00,"Sector_2",1,"F",101.50
2008.00,"Sector_2",1,"F",101.60
2008.00,"Sector_2",1,"F",99.00
2008.00,"Sector_2",1,"F",104.20
2008.00,"Sector_2",1,"F",103.40
2008.00,"Sector_2",1,"F",93.00
2008.00,"Sector_2",1,"F",90.00
2008.00,"Sector_2",1,"F",105.70
2008.00,"Sector_2",1,"F",99.90
2008.00,"Sector_2",1,"F",100.50
2008.00,"Sector_2",1,"F",91.80
2008.00,"Sector_2",1,"F",103.50
2008.00,"Sector_2",1,"F",102.00
2008.00,"Sector_2",1,"F",95.50
2008.00,"Sector_2",1,"F",85.30
2008.00,"Sector_2",1,"F",116.80
2008.00,"Sector_2",1,"F",114.00
2008.00,"Sector_2",1,"F",105.00
2008.00,"Sector_2",1,"F",97.60
2008.00,"Sector_2",1,"F",94.20
2008.00,"Sector_2",1,"F",94.40
2008.00,"Sector_2",1,"F",105.00
2008.00,"Sector_2",1,"F",94.00
2008.00,"Sector_2",1,"F",97.60
2008.00,"Sector_2",1,"F",93.10
2008.00,"Sector_2",1,"F",109.30
2008.00,"Sector_2",1,"F",83.70
2008.00,"Sector_2",1,"F",102.00
2008.00,"Sector_2",1,"F",69.60
2008.00,"Sector_2",1,"F",98.30
2008.00,"Sector_2",1,"F",109.80
2008.00,"Sector_2",1,"F",96.00
2008.00,"Sector_2",1,"F",86.70
2008.00,"Sector_2",1,"F",116.00
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",119.10
2008.00,"Sector_2",1,"F",119.40
2008.00,"Sector_2",1,"F",117.10
2008.00,"Sector_2",1,"F",96.40
2008.00,"Sector_2",1,"F",96.00
2008.00,"Sector_2",1,"F",112.20
2008.00,"Sector_2",1,"F",105.90
2008.00,"Sector_2",1,"F",98.00
2008.00,"Sector_2",1,"F",99.50
2008.00,"Sector_2",1,"F",83.50
2008.00,"Sector_2",1,"F",89.50
2008.00,"Sector_2",1,"F",83.30
2008.00,"Sector_2",1,"F",102.40
2008.00,"Sector_2",1,"F",102.30
2008.00,"Sector_2",1,"F",99.30
2008.00,"Sector_2",1,"O",108.10
2008.00,"Sector_2",1,"F",103.00
2008.00,"Sector_2",1,"F",106.10
2008.00,"Sector_2",1,"F",105.10
2008.00,"Sector_2",1,"F",90.80
2008.00,"Sector_2",1,"F",104.30
2008.00,"Sector_2",1,"F",101.60
2008.00,"Sector_2",1,"F",105.00
2008.00,"Sector_2",1,"F",102.30
2008.00,"Sector_2",1,"F",109.30
2008.00,"Sector_2",1,"F",105.60
2008.00,"Sector_2",1,"F",105.00
2008.00,"Sector_2",1,"F",104.00
2008.00,"Sector_2",1,"F",100.20
2008.00,"Sector_2",1,"F",105.50
2008.00,"Sector_2",1,"F",93.50
2008.00,"Sector_2",1,"F",104.70
2008.00,"Sector_2",1,"F",112.70
2008.00,"Sector_2",1,"F",110.00
2008.00,"Sector_2",1,"F",97.00
2008.00,"Sector_2",1,"O",90.90
2008.00,"Sector_2",1,"F",103.60
2008.00,"Sector_2",1,"F",99.80
2008.00,"Sector_2",1,"F",97.40
2008.00,"Sector_2",1,"F",109.80
2008.00,"Sector_2",1,"F",92.00
2008.00,"Sector_2",1,"F",100.50
2008.00,"Sector_2",1,"F",104.30
2008.00,"Sector_2",1,"F",113.00
2008.00,"Sector_2",1,"F",92.70
2008.00,"Sector_2",1,"F",91.80
2008.00,"Sector_2",1,"F",113.50
2008.00,"Sector_2",1,"F",96.60
2008.00,"Sector_2",1,"F",91.80
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",91.20
2008.00,"Sector_2",1,"F",100.50
2008.00,"Sector_2",1,"F",90.00
2008.00,"Sector_2",1,"F",106.30
2008.00,"Sector_2",1,"F",108.00
2008.00,"Sector_2",1,"F",100.10
2008.00,"Sector_2",1,"F",93.00
2008.00,"Sector_2",1,"F",93.40
2008.00,"Sector_2",1,"F",102.50
2008.00,"Sector_2",1,"F",104.00
2008.00,"Sector_2",1,"F",92.50
2008.00,"Sector_2",1,"F",122.00
2008.00,"Sector_2",1,"F",96.60
2008.00,"Sector_2",1,"F",106.60
2008.00,"Sector_2",1,"F",108.00
2008.00,"Sector_2",1,"F",105.50
2008.00,"Sector_2",1,"F",109.20
2008.00,"Sector_2",1,"F",96.60
2008.00,"Sector_2",1,"O",92.80
2008.00,"Sector_2",1,"F",111.00
2008.00,"Sector_2",1,"O",101.00
2008.00,"Sector_2",1,"F",93.30
2008.00,"Sector_2",1,"F",99.30
2008.00,"Sector_2",1,"F",95.40
2008.00,"Sector_2",1,"F",95.70
2008.00,"Sector_2",1,"F",94.90
2008.00,"Sector_2",1,"F",110.00
2008.00,"Sector_2",1,"F",97.00
2008.00,"Sector_2",1,"F",92.40
2008.00,"Sector_2",1,"F",108.70
2008.00,"Sector_2",1,"F",111.50
2008.00,"Sector_2",1,"F",90.90
2008.00,"Sector_2",1,"F",101.10
2008.00,"Sector_2",1,"F",112.70
2008.00,"Sector_2",1,"F",102.50
2008.00,"Sector_2",1,"F",90.80
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",112.00
2008.00,"Sector_2",1,"F",101.10
2008.00,"Sector_2",1,"F",110.30
2008.00,"Sector_2",1,"F",108.80
2008.00,"Sector_2",1,"F",106.30
2008.00,"Sector_2",1,"F",104.80
2008.00,"Sector_2",1,"F",112.30
2008.00,"Sector_2",1,"F",91.10
2008.00,"Sector_2",1,"F",90.70
2008.00,"Sector_2",1,"F",97.20
2008.00,"Sector_2",1,"F",101.30
2008.00,"Sector_2",1,"F",99.70
2008.00,"Sector_2",1,"F",109.10
2008.00,"Sector_2",1,"F",90.20
2008.00,"Sector_2",1,"F",88.00
2008.00,"Sector_2",1,"F",95.80
2008.00,"Sector_2",1,"F",97.10
2008.00,"Sector_2",1,"F",110.00
2008.00,"Sector_2",1,"F",98.60
2008.00,"Sector_2",1,"F",105.00
2008.00,"Sector_2",1,"F",92.70
2008.00,"Sector_2",1,"F",109.30
2008.00,"Sector_2",1,"F",103.00
2008.00,"Sector_2",1,"F",83.00
2008.00,"Sector_2",1,"F",105.00
2008.00,"Sector_2",1,"F",103.60
2008.00,"Sector_2",1,"F",97.40
2008.00,"Sector_2",1,"F",107.60
2008.00,"Sector_2",1,"F",106.00
2008.00,"Sector_2",1,"F",108.40
2008.00,"Sector_2",1,"F",103.30
2008.00,"Sector_2",1,"F",94.10
2008.00,"Sector_2",1,"F",98.80
2008.00,"Sector_2",1,"F",102.20
2008.00,"Sector_2",1,"F",101.70
2008.00,"Sector_2",1,"F",89.10
2008.00,"Sector_2",1,"F",110.20
2008.00,"Sector_2",1,"F",94.40
2008.00,"Sector_2",1,"F",107.80
2008.00,"Sector_2",1,"F",92.50
2008.00,"Sector_2",1,"F",110.40
2008.00,"Sector_2",1,"F",104.40
2008.00,"Sector_2",1,"F",111.90
2008.00,"Sector_2",1,"F",92.50
2008.00,"Sector_2",1,"F",94.00
2008.00,"Sector_2",1,"F",107.60
2008.00,"Sector_2",1,"F",105.00
2008.00,"Sector_2",1,"F",104.00
2008.00,"Sector_2",1,"F",107.70
2008.00,"Sector_2",1,"F",89.40
2008.00,"Sector_2",1,"F",105.00
2008.00,"Sector_2",1,"F",101.90
2008.00,"Sector_2",1,"F",107.40
2008.00,"Sector_2",1,"F",101.80
2008.00,"Sector_2",1,"F",109.00
2008.00,"Sector_2",1,"F",100.30
2008.00,"Sector_2",1,"F",99.80
2008.00,"Sector_2",1,"F",105.90
2008.00,"Sector_2",1,"F",103.80
2008.00,"Sector_2",1,"O",98.50
2008.00,"Sector_2",1,"F",112.40
2008.00,"Sector_2",1,"F",110.00
2008.00,"Sector_2",1,"F",103.30
2008.00,"Sector_2",1,"F",110.20
2008.00,"Sector_2",1,"F",101.70
2008.00,"Sector_2",1,"F",102.70
2008.00,"Sector_2",1,"F",95.00
2008.00,"Sector_2",1,"F",105.00
2008.00,"Sector_2",1,"F",87.10
2008.00,"Sector_2",1,"F",115.40
2008.00,"Sector_2",1,"F",113.50
2008.00,"Sector_2",1,"F",107.40
2008.00,"Sector_2",1,"F",111.70
2008.00,"Sector_2",1,"F",109.50
2008.00,"Sector_2",1,"F",108.90
2008.00,"Sector_2",1,"F",112.90
2008.00,"Sector_2",1,"F",102.80
2008.00,"Sector_2",1,"F",109.50
2008.00,"Sector_2",1,"F",111.20
2008.00,"Sector_2",1,"F",112.90
2008.00,"Sector_2",1,"F",112.30
2008.00,"Sector_2",1,"F",107.20
2008.00,"Sector_2",1,"F",108.70
2008.00,"Sector_2",1,"F",114.20
2008.00,"Sector_2",1,"F",107.90
2008.00,"Sector_2",1,"F",103.20
2008.00,"Sector_2",1,"F",112.00
2008.00,"Sector_2",1,"F",99.50
2008.00,"Sector_2",1,"F",120.00
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",128.40
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",124.50
2008.00,"Sector_2",1,"F",126.60
2008.00,"Sector_2",1,"F",115.90
2008.00,"Sector_2",1,"F",104.20
2008.00,"Sector_2",1,"F",99.30
2008.00,"Sector_2",1,"F",111.70
2008.00,"Sector_2",1,"F",98.60
2008.00,"Sector_2",1,"F",117.00
2008.00,"Sector_2",1,"F",118.50
2008.00,"Sector_2",1,"F",100.70
2008.00,"Sector_2",1,"F",91.70
2008.00,"Sector_2",1,"F",95.30
2008.00,"Sector_2",1,"F",106.30
2008.00,"Sector_2",1,"F",101.30
2008.00,"Sector_2",1,"F",93.30
2008.00,"Sector_2",1,"F",100.00
2008.00,"Sector_2",1,"F",98.50
2008.00,"Sector_2",1,"F",104.10
2008.00,"Sector_2",1,"F",103.80
2008.00,"Sector_2",1,"F",95.00
2008.00,"Sector_2",1,"F",95.00
2008.00,"Sector_2",1,"F",101.40
2008.00,"Sector_2",1,"F",104.60
2008.00,"Sector_2",1,"F",92.30
2008.00,"Sector_2",1,"F",101.20
2008.00,"Sector_2",1,"F",89.40
2008.00,"Sector_2",1,"F",87.40
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",117.50
2008.00,"Sector_2",1,"F",109.30
2008.00,"Sector_2",1,"F",97.00
2008.00,"Sector_2",1,"F",104.10
2008.00,"Sector_2",1,"F",100.20
2008.00,"Sector_2",1,"F",100.60
2008.00,"Sector_2",1,"F",96.70
2008.00,"Sector_2",1,"F",105.60
2008.00,"Sector_2",1,"F",100.10
2008.00,"Sector_2",1,"F",85.80
2008.00,"Sector_2",1,"F",95.20
2008.00,"Sector_2",1,"F",109.00
2008.00,"Sector_2",1,"F",105.30
2008.00,"Sector_2",1,"F",105.90
2008.00,"Sector_2",1,"F",96.50
2008.00,"Sector_2",1,"F",102.60
2008.00,"Sector_2",1,"F",102.00
2008.00,"Sector_2",1,"F",113.90
2008.00,"Sector_2",1,"F",105.20
2008.00,"Sector_2",1,"F",103.40
2008.00,"Sector_2",1,"F",97.70
2008.00,"Sector_2",1,"F",104.00
2008.00,"Sector_2",1,"F",104.70
2008.00,"Sector_2",1,"F",101.30
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",117.00
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",113.60
2008.00,"Sector_2",1,"F",111.20
2008.00,"Sector_2",1,"F",104.60
2008.00,"Sector_2",1,"F",113.80
2008.00,"Sector_2",1,"F",110.80
2008.00,"Sector_2",1,"F",114.10
2008.00,"Sector_2",1,"F",106.00
2008.00,"Sector_2",1,"F",110.40
2008.00,"Sector_2",1,"F",105.50
2008.00,"Sector_2",1,"F",105.00
2008.00,"Sector_2",1,"F",96.40
2008.00,"Sector_2",1,"F",99.20
2008.00,"Sector_2",1,"F",105.00
2008.00,"Sector_2",1,"F",98.40
2008.00,"Sector_2",1,"F",105.40
2008.00,"Sector_2",1,"F",110.60
2008.00,"Sector_2",1,"F",112.50
2008.00,"Sector_2",1,"F",109.80
2008.00,"Sector_2",1,"F",112.80
2008.00,"Sector_2",1,"F",103.00
2008.00,"Sector_2",1,"F",96.60
2008.00,"Sector_2",1,"F",103.10
2008.00,"Sector_2",1,"F",102.60
2008.00,"Sector_2",1,"F",109.90
2008.00,"Sector_2",1,"F",113.00
2008.00,"Sector_2",1,"F",112.90
2008.00,"Sector_2",1,"F",107.20
2008.00,"Sector_2",1,"F",108.00
2008.00,"Sector_2",1,"F",102.40
2008.00,"Sector_2",1,"F",113.00
2008.00,"Sector_2",1,"F",108.80
2008.00,"Sector_2",1,"F",103.60
2008.00,"Sector_2",1,"F",108.00
2008.00,"Sector_2",1,"F",100.30
2008.00,"Sector_2",1,"F",92.30
2008.00,"Sector_2",1,"F",96.10
2008.00,"Sector_2",1,"F",117.20
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",117.10
2008.00,"Sector_2",1,"F",115.50
2008.00,"Sector_2",1,"F",115.30
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",116.60
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",112.30
2008.00,"Sector_2",1,"F",105.50
2008.00,"Sector_2",1,"F",113.10
2008.00,"Sector_2",1,"F",103.00
2008.00,"Sector_2",1,"F",103.00
2008.00,"Sector_2",1,"F",89.50
2008.00,"Sector_2",1,"F",102.40
2008.00,"Sector_2",1,"F",76.50
2008.00,"Sector_2",1,"F",111.20
2008.00,"Sector_2",1,"F",108.00
2008.00,"Sector_2",1,"F",101.50
2008.00,"Sector_2",1,"F",108.10
2008.00,"Sector_2",1,"F",95.00
2008.00,"Sector_2",1,"F",91.90
2008.00,"Sector_2",1,"F",65.00
2008.00,"Sector_2",1,"F",92.00
2008.00,"Sector_2",1,"F",84.60
2008.00,"Sector_2",1,"F",85.30
2008.00,"Sector_2",1,"F",107.10
2008.00,"Sector_2",1,"F",100.20
2008.00,"Sector_2",1,"F",101.00
2008.00,"Sector_2",1,"F",109.00
2008.00,"Sector_2",1,"F",89.60
2008.00,"Sector_2",1,"F",97.00
2008.00,"Sector_2",1,"F",104.60
2008.00,"Sector_2",1,"F",91.30
2008.00,"Sector_2",1,"F",107.70
2008.00,"Sector_2",1,"F",107.30
2008.00,"Sector_2",1,"F",103.20
2008.00,"Sector_2",1,"F",100.30
2008.00,"Sector_2",1,"F",115.20
2008.00,"Sector_2",1,"F",115.50
2008.00,"Sector_2",1,"F",108.30
2008.00,"Sector_2",1,"F",101.00
2008.00,"Sector_2",1,"F",99.00
2008.00,"Sector_2",1,"F",100.50
2008.00,"Sector_2",1,"F",100.00
2008.00,"Sector_2",1,"F",100.00
2008.00,"Sector_2",1,"F",100.00
2008.00,"Sector_2",1,"F",100.50
2008.00,"Sector_2",1,"F",104.00
2008.00,"Sector_2",1,"F",106.40
2008.00,"Sector_2",1,"F",100.90
2008.00,"Sector_2",1,"F",102.90
2008.00,"Sector_2",1,"F",104.50
2008.00,"Sector_2",1,"F",102.50
2008.00,"Sector_2",1,"F",103.60
2008.00,"Sector_2",1,"F",100.50
2008.00,"Sector_2",1,"F",103.30
2008.00,"Sector_2",1,"F",104.30
2008.00,"Sector_2",1,"F",99.90
2008.00,"Sector_2",1,"F",95.10
2008.00,"Sector_2",1,"F",87.20
2008.00,"Sector_2",1,"F",91.40
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",99.00
2008.00,"Sector_2",1,"F",98.00
2008.00,"Sector_2",1,"F",102.00
2008.00,"Sector_2",1,"F",98.70
2008.00,"Sector_2",1,"F",93.40
2008.00,"Sector_2",1,"F",91.50
2008.00,"Sector_2",1,"F",112.70
2008.00,"Sector_2",1,"O",102.70
2008.00,"Sector_2",1,"F",95.00
2008.00,"Sector_2",1,"F",96.00
2008.00,"Sector_2",1,"F",92.70
2008.00,"Sector_2",1,"F",98.30
2008.00,"Sector_2",1,"F",105.60
2008.00,"Sector_2",1,"F",91.00
2008.00,"Sector_2",1,"F",93.50
2008.00,"Sector_2",1,"F",92.40
2008.00,"Sector_2",1,"F",84.50
2008.00,"Sector_2",1,"F",95.40
2008.00,"Sector_2",1,"F",86.00
2008.00,"Sector_2",1,"F",105.40
2008.00,"Sector_2",1,"F",91.80
2008.00,"Sector_2",1,"F",97.20
2008.00,"Sector_2",1,"F",96.00
2008.00,"Sector_2",1,"F",100.80
2008.00,"Sector_2",1,"F",112.70
2008.00,"Sector_2",1,"F",107.90
2008.00,"Sector_2",1,"F",114.40
2008.00,"Sector_2",1,"F",100.30
2008.00,"Sector_2",1,"F",108.50
2008.00,"Sector_2",1,"F",105.60
2008.00,"Sector_2",1,"F",104.60
2008.00,"Sector_2",1,"F",100.10
2008.00,"Sector_2",1,"F",101.60
2008.00,"Sector_2",1,"F",106.00
2008.00,"Sector_2",1,"F",89.60
2008.00,"Sector_2",1,"F",97.70
2008.00,"Sector_2",1,"F",84.60
2008.00,"Sector_2",1,"F",115.70
2008.00,"Sector_2",1,"F",118.30
2008.00,"Sector_2",1,"F",117.10
2008.00,"Sector_2",1,"F",115.30
2008.00,"Sector_2",1,"F",106.60
2008.00,"Sector_2",1,"F",104.00
2008.00,"Sector_2",1,"F",100.50
2008.00,"Sector_2",1,"F",111.00
2008.00,"Sector_2",1,"F",104.50
2008.00,"Sector_2",1,"F",108.00
2008.00,"Sector_2",1,"F",105.50
2008.00,"Sector_2",1,"F",97.00
2008.00,"Sector_2",1,"F",107.30
2008.00,"Sector_2",1,"F",93.50
2008.00,"Sector_2",1,"F",105.50
2008.00,"Sector_2",1,"F",109.00
2008.00,"Sector_2",1,"F",111.00
2008.00,"Sector_2",1,"F",107.60
2008.00,"Sector_2",1,"F",108.20
2008.00,"Sector_2",1,"F",108.00
2008.00,"Sector_2",1,"F",111.00
2008.00,"Sector_2",1,"F",112.00
2008.00,"Sector_2",1,"F",104.70
2008.00,"Sector_2",1,"F",91.00
2008.00,"Sector_2",1,"F",93.60
2008.00,"Sector_2",1,"F",90.00
2008.00,"Sector_2",1,"F",83.60
2008.00,"Sector_2",1,"F",116.30
2008.00,"Sector_2",1,"F",115.10
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",116.60
2008.00,"Sector_2",1,"F",111.30
2008.00,"Sector_2",1,"F",109.00
2008.00,"Sector_2",1,"F",104.40
2008.00,"Sector_2",1,"F",100.30
2008.00,"Sector_2",1,"F",100.30
2008.00,"Sector_2",1,"F",106.40
2008.00,"Sector_2",1,"F",95.00
2008.00,"Sector_2",1,"F",95.80
2008.00,"Sector_2",1,"F",107.00
2008.00,"Sector_2",1,"F",106.10
2008.00,"Sector_2",1,"F",106.40
2008.00,"Sector_2",1,"F",109.70
2008.00,"Sector_2",1,"F",97.70
2008.00,"Sector_2",1,"F",112.20
2008.00,"Sector_2",1,"F",103.40
2008.00,"Sector_2",1,"F",112.30
2008.00,"Sector_2",1,"O",97.60
2008.00,"Sector_2",1,"F",82.00
2008.00,"Sector_2",1,"F",84.20
2008.00,"Sector_2",1,"F",115.80
2008.00,"Sector_2",1,"F",115.00
2008.00,"Sector_2",1,"F",116.60
2008.00,"Sector_2",1,"F",113.30
2008.00,"Sector_2",1,"F",92.00
2008.00,"Sector_2",1,"O",88.00
2008.00,"Sector_2",1,"F",92.40
